id HubbleType isElliptical
600974 Sab-Scd NotElliptical
600978 Sab-Scd NotElliptical
600981 LBS LBS
601013 S0-Sa NotElliptical
601018 E LBS
601042 Sd-Irr NotElliptical
601095 - Elliptical
601101 - LBS
601102 S0-Sa NotElliptical
601165 LBS LBS
601208 Sd-Irr NotElliptical
601210 - Elliptical
601248 - Elliptical
601255 S0-Sa NotElliptical
601256 - Elliptical
601276 Sd-Irr NotElliptical
601282 Sd-Irr NotElliptical
601283 E Elliptical
601324 LBS NotElliptical
601325 E Elliptical
601400 - Elliptical
601547 - LBS
601575 - Elliptical
601577 - Elliptical
601605 Sd-Irr NotElliptical
601606 Sd-Irr NotElliptical
601625 - Elliptical
609190 Sab-Scd NotElliptical
609235 Sd-Irr NotElliptical
609246 - Elliptical
609262 LBS LBS
609307 Sab-Scd NotElliptical
609396 Sab-Scd NotElliptical
609397 Sd-Irr NotElliptical
609433 Sab-Scd NotElliptical
609571 Sab-Scd NotElliptical
609597 LBS NotElliptical
609598 LBS NotElliptical
609717 - Elliptical
609740 Sab-Scd NotElliptical
609777 - Elliptical
609835 - Elliptical
609912 Sab-Scd NotElliptical
609948 - Elliptical
609958 - Elliptical
609966 - Elliptical
610047 Sd-Irr NotElliptical
610054 Sab-Scd NotElliptical
610065 Sab-Scd NotElliptical
610079 Sd-Irr NotElliptical
610083 Sab-Scd NotElliptical
610117 Sd-Irr NotElliptical
610120 - Elliptical
610121 - Elliptical
610129 - Elliptical
610130 Sd-Irr NotElliptical
610159 - Elliptical
610281 - LBS
610357 - Elliptical
610386 - Elliptical
610396 - Elliptical
610398 Sab-Scd NotElliptical
610404 - Elliptical
610435 - Elliptical
610440 LBS NotElliptical
610506 Sd-Irr NotElliptical
610572 - Elliptical
610695 - LBS
610700 Sd-Irr NotElliptical
610805 - Elliptical
610813 LBS LBS
610816 Sd-Irr NotElliptical
610876 - Elliptical
610893 Sd-Irr NotElliptical
610926 E Elliptical
610930 - Elliptical
610937 - Elliptical
610938 - Elliptical
610976 - Elliptical
610978 - Elliptical
610991 - Elliptical
611002 LBS LBS
611023 Sd-Irr NotElliptical
611030 - LBS
611051 Sd-Irr NotElliptical
611064 - Elliptical
611078 - Elliptical
611093 Sd-Irr NotElliptical
611094 Sab-Scd NotElliptical
611107 - Elliptical
611126 Sd-Irr NotElliptical
611298 - Elliptical
611445 Sd-Irr NotElliptical
611506 LBS NotElliptical
611520 Sd-Irr NotElliptical
611629 Sab-Scd LBS
611653 - LBS
611782 LBS LBS
617522 - Elliptical
617584 Sd-Irr NotElliptical
617604 Sd-Irr NotElliptical
617609 Sd-Irr NotElliptical
617622 Sd-Irr NotElliptical
617623 Sd-Irr NotElliptical
617643 Sd-Irr NotElliptical
617650 LBS LBS
617655 Sd-Irr NotElliptical
617656 Sd-Irr NotElliptical
617665 LBS NotElliptical
617693 E Elliptical
617696 Sd-Irr NotElliptical
617732 E Elliptical
617736 Sd-Irr NotElliptical
617767 E Elliptical
617782 Sab-Scd NotElliptical
617824 Sd-Irr NotElliptical
617935 E Elliptical
617939 LBS LBS
617943 Sab-Scd NotElliptical
617945 LBS LBS
617989 S0-Sa NotElliptical
618057 - Elliptical
618071 Sd-Irr NotElliptical
618084 Sd-Irr NotElliptical
618085 LBS LBS
618100 E Elliptical
618108 S0-Sa NotElliptical
618109 Sd-Irr NotElliptical
618113 E Elliptical
618116 Sab-Scd NotElliptical
618126 Sd-Irr NotElliptical
618131 E Elliptical
618133 E Elliptical
618134 LBS LBS
618136 LBS LBS
618138 E Elliptical
618139 Sd-Irr NotElliptical
618140 Sd-Irr NotElliptical
618142 E Elliptical
618143 S0-Sa NotElliptical
618144 S0-Sa NotElliptical
618146 Sd-Irr NotElliptical
618147 Sab-Scd NotElliptical
618149 Sd-Irr NotElliptical
618151 E Elliptical
618152 Sab-Scd NotElliptical
618155 - Elliptical
618156 Sd-Irr NotElliptical
618159 Sab-Scd NotElliptical
618165 Sd-Irr NotElliptical
618168 Sab-Scd NotElliptical
618173 Sd-Irr NotElliptical
618175 Sd-Irr NotElliptical
618177 Sd-Irr NotElliptical
618178 Sd-Irr NotElliptical
618179 Sd-Irr NotElliptical
618184 Sd-Irr NotElliptical
618188 S0-Sa NotElliptical
618204 Sd-Irr NotElliptical
618220 Sab-Scd NotElliptical
618246 Sd-Irr NotElliptical
618285 Sd-Irr NotElliptical
618291 Sd-Irr NotElliptical
618337 Sd-Irr NotElliptical
618349 Sd-Irr NotElliptical
618373 Sd-Irr NotElliptical
618459 Sd-Irr NotElliptical
618476 - Elliptical
618582 Sd-Irr NotElliptical
618605 - Elliptical
618612 - Elliptical
618650 Sd-Irr NotElliptical
618661 - Elliptical
618662 - Elliptical
618663 - Elliptical
618730 LBS LBS
618732 LBS LBS
618775 LBS LBS
618787 Sab-Scd NotElliptical
618829 Sd-Irr NotElliptical
618866 LBS NotElliptical
618904 S0-Sa NotElliptical
618906 S0-Sa NotElliptical
618907 E Elliptical
618908 - Elliptical
618909 Sd-Irr NotElliptical
618912 E Elliptical
618914 E Elliptical
618928 Sd-Irr NotElliptical
618929 E Elliptical
618930 E Elliptical
618931 E Elliptical
618932 S0-Sa NotElliptical
618935 Sab-Scd NotElliptical
618937 E Elliptical
618942 E Elliptical
618943 E Elliptical
618947 E Elliptical
618950 Sab-Scd NotElliptical
618952 S0-Sa NotElliptical
618964 Sd-Irr NotElliptical
618965 Sab-Scd NotElliptical
618988 E Elliptical
618991 Sab-Scd NotElliptical
618992 S0-Sa NotElliptical
618998 Sab-Scd NotElliptical
619013 Sd-Irr NotElliptical
619024 Sd-Irr NotElliptical
619044 Sab-Scd NotElliptical
619046 Sab-Scd NotElliptical
619066 E Elliptical
619094 Sab-Scd NotElliptical
619095 S0-Sa NotElliptical
619096 - Elliptical
619097 S0-Sa NotElliptical
619098 Sab-Scd NotElliptical
619104 Sab-Scd NotElliptical
619105 Sab-Scd NotElliptical
619107 - Elliptical
619123 - Elliptical
619124 LBS NotElliptical
619146 Sd-Irr NotElliptical
619191 Sd-Irr NotElliptical
619215 Sab-Scd NotElliptical
619220 Sd-Irr NotElliptical
619224 Sab-Scd NotElliptical
619232 Sd-Irr NotElliptical
619258 E Elliptical
619259 Sd-Irr NotElliptical
619311 - Elliptical
619343 S0-Sa NotElliptical
619345 Sd-Irr NotElliptical
619366 Sd-Irr NotElliptical
619387 LBS LBS
619469 - LBS
619480 - Elliptical
619552 Sd-Irr NotElliptical
619553 Sd-Irr NotElliptical
619637 S0-Sa NotElliptical
619737 Sab-Scd NotElliptical
619738 S0-Sa NotElliptical
619775 Sab-Scd NotElliptical
619893 LBS NotElliptical
619905 - Elliptical
619908 LBS NotElliptical
619926 Sd-Irr NotElliptical
619937 Sd-Irr NotElliptical
619940 Sd-Irr NotElliptical
619951 Sd-Irr NotElliptical
619966 LBS NotElliptical
619989 Sab-Scd NotElliptical
619990 LBS LBS
619991 LBS LBS
619995 Sd-Irr NotElliptical
619999 Sd-Irr NotElliptical
620012 Sd-Irr NotElliptical
620026 LBS LBS
620034 Sab-Scd NotElliptical
620081 Sd-Irr LBS
620087 Sd-Irr NotElliptical
620091 LBS LBS
620092 Sab-Scd NotElliptical
620098 Sab-Scd NotElliptical
620113 Sab-Scd NotElliptical
620119 Sd-Irr NotElliptical
620122 Sab-Scd NotElliptical
620124 Sab-Scd NotElliptical
620126 Sd-Irr NotElliptical
620127 LBS LBS
620144 Sd-Irr NotElliptical
620145 Sd-Irr NotElliptical
620150 - Elliptical
621916 E LBS
622006 - LBS
622023 Sab-Scd NotElliptical
622032 - Elliptical
622033 Sd-Irr NotElliptical
622082 - Elliptical
622089 Sd-Irr NotElliptical
622163 - Elliptical
622208 LBS NotElliptical
622210 - Elliptical
622211 Sd-Irr NotElliptical
622305 S0-Sa NotElliptical
622344 Sab-Scd NotElliptical
622349 - Elliptical
622350 - Elliptical
622352 - Elliptical
622394 Sd-Irr NotElliptical
622396 Sd-Irr NotElliptical
622429 S0-Sa NotElliptical
622444 Sd-Irr NotElliptical
622534 Sd-Irr NotElliptical
622566 Sd-Irr NotElliptical
622588 Sd-Irr NotElliptical
622592 Sd-Irr NotElliptical
622602 LBS LBS
622641 Sd-Irr NotElliptical
622693 Sd-Irr NotElliptical
622694 Sab-Scd NotElliptical
622743 Sab-Scd NotElliptical
622744 Sab-Scd NotElliptical
622849 LBS NotElliptical
622858 Sd-Irr NotElliptical
622913 Sd-Irr NotElliptical
622979 - Elliptical
622982 LBS LBS
623017 - Elliptical
623018 - Elliptical
623031 Sd-Irr NotElliptical
623094 LBS NotElliptical
623097 - Elliptical
623101 Sd-Irr NotElliptical
623104 Sab-Scd NotElliptical
623120 - Elliptical
623141 Sd-Irr NotElliptical
623143 E Elliptical
623144 Sab-Scd NotElliptical
623145 Sd-Irr NotElliptical
623161 S0-Sa NotElliptical
623272 E LBS
623321 LBS NotElliptical
623333 Sd-Irr NotElliptical
623414 E Elliptical
623556 Sab-Scd NotElliptical
623577 Sd-Irr NotElliptical
623579 Sd-Irr NotElliptical
623594 Sd-Irr NotElliptical
623609 Sab-Scd NotElliptical
623620 Sab-Scd NotElliptical
623621 Sd-Irr NotElliptical
623641 Sab-Scd NotElliptical
623677 - Elliptical
623679 Sab-Scd NotElliptical
623682 Sd-Irr NotElliptical
623683 Sab-Scd NotElliptical
623707 Sab-Scd NotElliptical
623712 Sab-Scd NotElliptical
623722 Sab-Scd NotElliptical
623726 Sd-Irr NotElliptical
623734 Sd-Irr NotElliptical
623736 - Elliptical
623897 Sab-Scd NotElliptical
623933 Sd-Irr NotElliptical
623934 Sd-Irr NotElliptical
636240 - LBS
636280 - Elliptical
636286 Sab-Scd NotElliptical
636478 Sab-Scd NotElliptical
641890 Sab-Scd NotElliptical
641893 Sd-Irr NotElliptical
641922 Sd-Irr NotElliptical
641974 Sd-Irr NotElliptical
642012 S0-Sa NotElliptical
642018 S0-Sa NotElliptical
642047 Sab-Scd NotElliptical
642106 - Elliptical
647226 Sab-Scd NotElliptical
647231 Sd-Irr NotElliptical
656580 - Elliptical
656586 LBS LBS
656624 - LBS
656666 Sab-Scd NotElliptical
656763 - Elliptical
656769 LBS LBS
656790 Sab-Scd NotElliptical
659893 Sab-Scd NotElliptical
659897 - Elliptical
659974 Sd-Irr NotElliptical
660020 Sd-Irr LBS
660044 S0-Sa NotElliptical
660051 - LBS
660052 Sab-Scd NotElliptical
660107 E Elliptical
660108 - Elliptical
660110 - LBS
660217 Sd-Irr NotElliptical
663300 S0-Sa NotElliptical
663404 S0-Sa NotElliptical
663406 S0-Sa NotElliptical
663409 E Elliptical
663418 - Elliptical
663440 E Elliptical
663445 S0-Sa LBS
690138 - Elliptical
690349 - LBS
691327 - Elliptical
692612 - Elliptical
693307 - Elliptical
694506 LBS LBS
695915 - Elliptical
700210 E Elliptical
715643 E Elliptical
716209 - LBS
716454 S0-Sa NotElliptical
718506 E Elliptical
718994 E LBS
719185 - Elliptical
720709 LBS LBS
723771 LBS LBS
726276 - LBS
739864 LBS LBS
740378 LBS NotElliptical
742632 - Elliptical
742793 Sab-Scd NotElliptical
743398 Sd-Irr NotElliptical
748907 Sab-Scd NotElliptical
751313 - Elliptical
816217 Sd-Irr NotElliptical
851165 E Elliptical
875355 - LBS
885331 LBS LBS
909551 - LBS
3153829 Sd-Irr NotElliptical
3156616 E Elliptical
3551479 Sd-Irr NotElliptical
3551653 E Elliptical
3551661 S0-Sa NotElliptical
3552002 S0-Sa NotElliptical
3552178 - Elliptical
3552237 E LBS
3552384 Sab-Scd NotElliptical
3552547 Sab-Scd NotElliptical
3552972 - Elliptical
3553589 Sd-Irr NotElliptical
3553862 Sab-Scd NotElliptical
3555364 - LBS
3555687 - Elliptical
3555699 S0-Sa NotElliptical
3555915 Sd-Irr NotElliptical
3556306 - Elliptical
3556603 Sab-Scd NotElliptical
3559254 - Elliptical
3575144 S0-Sa NotElliptical
3575425 Sab-Scd NotElliptical
3575440 Sab-Scd NotElliptical
3575441 E Elliptical
3575524 S0-Sa NotElliptical
3575623 Sd-Irr NotElliptical
3575795 Sab-Scd NotElliptical
3575854 Sd-Irr NotElliptical
3576020 Sd-Irr NotElliptical
3576027 - Elliptical
3576053 E Elliptical
3576382 S0-Sa NotElliptical
3576395 Sab-Scd LBS
3576609 E Elliptical
3576645 S0-Sa NotElliptical
3576662 E Elliptical
3576691 E Elliptical
3576692 S0-Sa NotElliptical
3576725 Sab-Scd NotElliptical
3576758 Sd-Irr NotElliptical
3576858 E Elliptical
3576949 S0-Sa NotElliptical
3576986 E Elliptical
3577002 - Elliptical
3577328 - Elliptical
3577996 Sd-Irr NotElliptical
3578211 - Elliptical
3578470 Sd-Irr NotElliptical
3578762 - Elliptical
3579102 Sab-Scd NotElliptical
3579300 - Elliptical
3579690 - Elliptical
3580491 Sab-Scd NotElliptical
3580515 - Elliptical
3580729 - Elliptical
3581209 Sd-Irr NotElliptical
3581655 Sab-Scd NotElliptical
3582298 Sab-Scd NotElliptical
3582724 Sab-Scd NotElliptical
3583206 E Elliptical
3583236 S0-Sa NotElliptical
3583377 S0-Sa NotElliptical
3585789 LBS LBS
3588511 Sd-Irr NotElliptical
3588648 LBS NotElliptical
3589541 LBS LBS
3589766 Sab-Scd NotElliptical
3589930 Sd-Irr NotElliptical
3590064 Sd-Irr NotElliptical
3590079 E Elliptical
3590257 - Elliptical
3590265 Sd-Irr LBS
3590329 LBS LBS
3590354 E Elliptical
3591049 Sab-Scd NotElliptical
3591320 - Elliptical
3591331 - Elliptical
3591567 S0-Sa NotElliptical
3591745 - Elliptical
3591792 - Elliptical
3591800 Sab-Scd NotElliptical
3591802 LBS LBS
3591972 - Elliptical
3591978 Sd-Irr NotElliptical
3592705 Sab-Scd NotElliptical
3592713 S0-Sa NotElliptical
3592722 Sab-Scd NotElliptical
3592760 E Elliptical
3592774 E Elliptical
3592921 Sab-Scd NotElliptical
3592961 E Elliptical
3592970 S0-Sa NotElliptical
3592973 Sd-Irr NotElliptical
3592976 Sab-Scd NotElliptical
3592981 E Elliptical
3592989 S0-Sa NotElliptical
3592994 Sab-Scd NotElliptical
3593274 S0-Sa NotElliptical
3593469 Sab-Scd NotElliptical
3593966 Sab-Scd NotElliptical
3594175 - Elliptical
3599364 Sd-Irr NotElliptical
3599512 - Elliptical
3599553 - Elliptical
3599755 - Elliptical
3599818 - Elliptical
3600083 - Elliptical
3600102 Sab-Scd NotElliptical
3600120 - Elliptical
3600126 - Elliptical
3600154 - Elliptical
3600160 - Elliptical
3600412 S0-Sa NotElliptical
3600801 S0-Sa NotElliptical
3600996 Sab-Scd NotElliptical
3601146 Sab-Scd NotElliptical
3601730 Sab-Scd NotElliptical
3603100 Sab-Scd NotElliptical
3603376 E Elliptical
3603677 S0-Sa NotElliptical
3603722 LBS LBS
3603774 Sab-Scd NotElliptical
3604329 S0-Sa NotElliptical
3604935 Sab-Scd NotElliptical
3605196 - Elliptical
3605475 - Elliptical
3606022 - Elliptical
3607125 - Elliptical
3607126 - Elliptical
3607143 LBS LBS
3607462 Sab-Scd NotElliptical
3607998 - Elliptical
3608271 LBS LBS
3608291 - Elliptical
3609196 S0-Sa NotElliptical
3609474 E Elliptical
3609542 Sd-Irr LBS
3610441 LBS LBS
3610784 - Elliptical
3611138 Sd-Irr NotElliptical
3611348 - Elliptical
3611349 - Elliptical
3611614 LBS LBS
3612448 Sab-Scd NotElliptical
3612617 Sd-Irr NotElliptical
3612659 Sd-Irr NotElliptical
3613231 Sd-Irr NotElliptical
3613457 Sd-Irr NotElliptical
3613683 Sab-Scd NotElliptical
3614006 LBS LBS
3614096 Sab-Scd NotElliptical
3614565 - LBS
3614732 Sab-Scd NotElliptical
3614811 E Elliptical
3615864 Sd-Irr NotElliptical
3615924 Sab-Scd NotElliptical
3616115 - LBS
3616361 S0-Sa NotElliptical
3616525 S0-Sa NotElliptical
3616570 Sd-Irr NotElliptical
3616577 E Elliptical
3616587 S0-Sa NotElliptical
3616588 E Elliptical
3616590 S0-Sa NotElliptical
3616593 E Elliptical
3616601 - Elliptical
3616604 E Elliptical
3616612 S0-Sa NotElliptical
3616613 S0-Sa NotElliptical
3616617 S0-Sa NotElliptical
3616621 S0-Sa NotElliptical
3616641 Sab-Scd NotElliptical
3616695 Sd-Irr NotElliptical
3616725 Sd-Irr NotElliptical
3616813 S0-Sa NotElliptical
3617194 Sd-Irr NotElliptical
3617551 S0-Sa NotElliptical
3617760 - Elliptical
3617761 Sab-Scd NotElliptical
3617780 Sab-Scd NotElliptical
3618157 - Elliptical
3618160 - Elliptical
3618164 - Elliptical
3618170 - Elliptical
3618173 - Elliptical
3618278 Sd-Irr NotElliptical
3621637 Sab-Scd NotElliptical
3622141 E Elliptical
3622166 Sd-Irr NotElliptical
3622327 Sab-Scd NotElliptical
3623223 Sd-Irr NotElliptical
3624494 Sd-Irr NotElliptical
3624571 - Elliptical
3624877 - Elliptical
3625070 - Elliptical
3625080 - Elliptical
3625291 Sab-Scd NotElliptical
3625379 Sab-Scd NotElliptical
3625380 Sab-Scd NotElliptical
3626392 S0-Sa NotElliptical
3626507 Sab-Scd NotElliptical
3626535 Sd-Irr NotElliptical
3626538 Sd-Irr NotElliptical
3626603 Sab-Scd NotElliptical
3626893 Sd-Irr NotElliptical
3627036 - Elliptical
3627084 - Elliptical
3627095 - Elliptical
3627106 - Elliptical
3627201 - Elliptical
3628218 - Elliptical
3628457 Sab-Scd NotElliptical
3628809 Sd-Irr NotElliptical
3628867 E Elliptical
3629663 - Elliptical
3629986 Sab-Scd NotElliptical
3630097 S0-Sa NotElliptical
3630239 E LBS
3630364 Sd-Irr NotElliptical
3630486 Sab-Scd NotElliptical
3630710 Sab-Scd NotElliptical
3630895 - Elliptical
3630950 - LBS
3631454 Sd-Irr NotElliptical
3631504 Sab-Scd NotElliptical
3631885 S0-Sa NotElliptical
3632384 Sab-Scd NotElliptical
3632610 Sab-Scd NotElliptical
3633567 - Elliptical
3634303 E Elliptical
3634556 - Elliptical
3634657 Sab-Scd NotElliptical
3634821 Sab-Scd LBS
3634976 Sab-Scd NotElliptical
3635222 E Elliptical
3851615 Sab-Scd NotElliptical
3851638 - Elliptical
3852079 Sab-Scd NotElliptical
3852096 Sab-Scd NotElliptical
3852187 S0-Sa NotElliptical
3852235 E Elliptical
3852249 E Elliptical
3852250 E Elliptical
3852257 Sab-Scd NotElliptical
3852267 E Elliptical
3852324 - Elliptical
3852362 E Elliptical
3852386 S0-Sa NotElliptical
3852438 Sab-Scd NotElliptical
3852442 LBS LBS
3852946 - Elliptical
3852963 Sd-Irr NotElliptical
3852985 LBS LBS
3853245 S0-Sa NotElliptical
3853273 - Elliptical
3853421 Sd-Irr LBS
3854006 E Elliptical
3854650 - Elliptical
3854798 Sd-Irr NotElliptical
3854865 S0-Sa NotElliptical
3854869 S0-Sa NotElliptical
3855610 E Elliptical
3855626 Sab-Scd NotElliptical
3855711 Sd-Irr NotElliptical
3855918 LBS LBS
3856257 Sab-Scd NotElliptical
3856265 S0-Sa NotElliptical
3856267 Sab-Scd NotElliptical
3856270 S0-Sa NotElliptical
3856390 Sd-Irr NotElliptical
3857035 Sab-Scd NotElliptical
3858299 - Elliptical
3858485 Sab-Scd NotElliptical
3858811 S0-Sa NotElliptical
3859174 Sd-Irr NotElliptical
3859234 Sab-Scd NotElliptical
3860092 - Elliptical
3860288 Sab-Scd NotElliptical
3860633 Sab-Scd NotElliptical
3860859 S0-Sa NotElliptical
3861454 Sab-Scd NotElliptical
3861594 Sd-Irr NotElliptical
3861726 Sab-Scd NotElliptical
3861920 - Elliptical
3862026 Sab-Scd NotElliptical
3862127 - Elliptical
3862681 Sab-Scd NotElliptical
3863054 Sd-Irr NotElliptical
3863638 S0-Sa NotElliptical
3863850 Sd-Irr NotElliptical
3864246 Sd-Irr NotElliptical
3864362 Sd-Irr NotElliptical
3866714 - LBS
3866954 LBS LBS
3867324 Sab-Scd NotElliptical
3867448 - Elliptical
3867449 - Elliptical
3868022 Sd-Irr NotElliptical
3868117 Sab-Scd NotElliptical
3868237 Sd-Irr NotElliptical
3870332 E LBS
3873354 Sab-Scd NotElliptical
3873367 S0-Sa NotElliptical
3873387 - Elliptical
3873734 Sd-Irr NotElliptical
3873996 E Elliptical
3874073 Sab-Scd NotElliptical
3874231 S0-Sa NotElliptical
3874259 - Elliptical
3874371 S0-Sa NotElliptical
3874377 Sd-Irr NotElliptical
3874787 Sab-Scd NotElliptical
3874873 S0-Sa NotElliptical
3874874 E Elliptical
3875207 - Elliptical
3875229 - Elliptical
3875635 Sd-Irr LBS
3876113 Sd-Irr LBS
3876400 - Elliptical
3876920 - Elliptical
3877172 Sab-Scd NotElliptical
3877314 Sd-Irr NotElliptical
3878292 Sd-Irr LBS
3878552 - Elliptical
3878561 - Elliptical
3878584 - Elliptical
3878589 - Elliptical
3878612 - Elliptical
3878615 - LBS
3878647 - Elliptical
3878832 - Elliptical
3878846 - Elliptical
3878902 - Elliptical
3879735 S0-Sa NotElliptical
3879770 - Elliptical
3879772 - LBS
3879981 LBS LBS
3880941 Sab-Scd NotElliptical
3881366 - Elliptical
3882952 - Elliptical
3883856 E Elliptical
3883921 Sd-Irr NotElliptical
3884651 - Elliptical
3884983 Sd-Irr NotElliptical
3885030 Sd-Irr NotElliptical
3885481 LBS LBS
3885485 S0-Sa NotElliptical
3885654 LBS LBS
3886339 Sd-Irr NotElliptical
3886434 - Elliptical
3886719 Sab-Scd NotElliptical
3886872 S0-Sa NotElliptical
3886998 Sd-Irr NotElliptical
3887131 Sd-Irr NotElliptical
3887426 Sd-Irr NotElliptical
3888154 Sd-Irr NotElliptical
3888628 - Elliptical
3888673 - Elliptical
3888692 S0-Sa NotElliptical
3888838 E Elliptical
3889350 E Elliptical
3889579 Sab-Scd NotElliptical
3889583 Sab-Scd NotElliptical
3889599 - Elliptical
3889811 - Elliptical
3890101 Sd-Irr NotElliptical
3890201 - LBS
3890271 - LBS
3890565 S0-Sa NotElliptical
3890632 - Elliptical
3890636 - Elliptical
3890637 - Elliptical
3890658 Sab-Scd NotElliptical
3890660 - Elliptical
3890676 - Elliptical
3890681 - Elliptical
3890718 Sab-Scd NotElliptical
3890878 LBS NotElliptical
3890898 - Elliptical
3891082 E Elliptical
3891116 S0-Sa NotElliptical
3891693 Sd-Irr NotElliptical
3891751 - Elliptical
3891806 S0-Sa NotElliptical
3891831 - Elliptical
3894635 Sab-Scd NotElliptical
3895257 Sab-Scd NotElliptical
3895503 E LBS
3895823 Sab-Scd NotElliptical
3896188 Sd-Irr NotElliptical
3896758 Sab-Scd NotElliptical
3897283 LBS LBS
3897855 Sab-Scd NotElliptical
3900603 Sd-Irr NotElliptical
3900749 Sab-Scd NotElliptical
3901441 Sab-Scd NotElliptical
3901672 Sd-Irr NotElliptical
3901985 - Elliptical
3902217 Sd-Irr NotElliptical
3902519 Sab-Scd NotElliptical
3902732 - Elliptical
3902762 Sab-Scd NotElliptical
3903675 - Elliptical
3903919 - Elliptical
3904345 - Elliptical
3904357 - Elliptical
3904638 Sab-Scd NotElliptical
3904657 LBS LBS
3904712 Sd-Irr NotElliptical
3904801 - Elliptical
3904868 Sab-Scd NotElliptical
3905091 - LBS
3906712 Sab-Scd NotElliptical
3907021 Sab-Scd LBS
3907174 S0-Sa NotElliptical
3907185 S0-Sa NotElliptical
3907960 - Elliptical
3908013 Sab-Scd NotElliptical
3908288 Sd-Irr NotElliptical
3908399 - Elliptical
3908609 Sd-Irr NotElliptical
3908854 - LBS
3909358 - Elliptical
3909508 S0-Sa NotElliptical
3909512 LBS LBS
3909556 E Elliptical
3909830 Sd-Irr LBS
3910115 - LBS
3910833 Sab-Scd NotElliptical
3911227 - Elliptical
3911242 - Elliptical
3911254 - LBS
3911466 S0-Sa NotElliptical
3911507 Sab-Scd NotElliptical
3911984 S0-Sa NotElliptical
3912128 E Elliptical
3912185 E Elliptical
3912196 Sd-Irr LBS
3912690 - Elliptical
3913144 - Elliptical
3913340 - Elliptical
3913658 - Elliptical
3913787 Sd-Irr NotElliptical
3913987 Sab-Scd NotElliptical
